"Status","Seniority","Home","Time","Age","Marital","Records","Job","Expenses","Income","Assets","Debt","Amount","Price"
1,12,2,48,49,2,1,2,45,80,4000,0,800,1228
1,0,2,48,49,2,1,3,105,280,20000,0,800,1137
1,9,1,36,34,1,1,1,49,136,0,0,800,1064
2,13,6,36,35,2,1,1,75,70,0,0,450,450
2,5,3,48,44,2,2,1,75,199,4600,0,1600,2631
2,0,1,48,30,2,1,2,60,150,0,0,1300,1582
1,3,1,60,44,2,1,3,74,140,2000,0,800,992
1,2,6,60,23,1,1,1,45,175,7500,0,1500,1525
2,20,2,60,50,2,2,3,45,125,3000,0,1500,1600
1,8,5,48,26,1,1,1,35,78,0,0,500,1800
1,8,2,36,48,2,1,1,45,75,3500,0,670,857
2,1,2,48,42,5,1,1,35,210,6500,1500,1650,1679
1,35,2,36,59,2,1,3,60,125,6000,0,500,1389
2,7,6,48,22,2,1,3,45,0,0,0,1100,1729
2,2,1,60,21,2,1,3,70,100,2000,0,1100,1260
1,8,3,60,30,2,1,1,75,100,2000,192,1400,1460
2,10,5,12,25,1,1,3,35,99999999,0,0,675,1387
1,1,6,30,26,1,1,1,35,110,0,0,700,1340
2,1,2,48,26,2,1,3,75,180,1600,0,1450,1610
2,10,1,48,34,2,1,1,83,79,0,0,1200,1215
1,4,2,60,32,2,2,1,75,183,8000,0,1170,1398
2,11,2,36,37,2,2,3,60,205,13600,4500,450,625
1,12,2,60,27,2,1,1,60,118,6000,800,900,1200
1,2,5,60,26,1,1,1,35,117,0,0,1000,1724
1,11,6,12,41,1,1,1,35,135,0,0,1000,1300
1,8,2,48,26,2,1,3,90,113,3000,750,1200,1450
1,5,5,60,21,1,1,1,35,60,0,0,1100,1134
2,0,1,36,24,1,1,2,44,85,0,0,375,575
1,16,2,60,30,2,1,1,45,135,5000,0,1000,1230
1,15,2,36,35,2,1,1,60,146,3500,0,1600,2122
2,4,1,48,26,1,1,3,50,150,0,0,1100,1335
1,3,2,36,36,2,1,3,75,99999999,4000,0,1000,1818
2,1,3,60,32,2,1,3,75,0,1200,0,1150,1565
2,10,3,60,43,2,1,1,90,110,4500,1500,750,936
2,0,2,48,39,2,2,2,45,132,3500,0,1000,1603
1,41,6,24,59,2,1,1,60,177,0,0,500,1633
2,0,2,36,32,2,1,4,75,74,4000,0,500,1104
1,1,1,6,25,1,1,1,46,112,0,0,200,600
2,0,5,36,38,2,2,3,75,125,11000,0,2500,3350
1,2,5,60,28,1,1,1,35,220,0,0,1600,1739
1,2,5,60,25,1,1,1,35,96,0,0,1300,1785
1,11,5,60,41,4,2,1,35,100,0,0,1250,1549
1,12,2,12,50,2,1,3,75,200,17000,3000,1250,1721
1,2,2,48,33,2,1,1,75,100,6500,2000,1000,1234
1,1,1,36,28,1,1,1,55,196,0,0,1200,1599
1,4,2,60,26,2,1,1,45,152,4000,1200,950,1050
1,1,1,36,29,2,1,3,54,86,0,0,500,1686
1,5,2,24,42,2,1,1,45,113,7100,0,1800,3669
1,14,2,36,39,2,1,1,75,200,5000,0,1000,1155
2,0,6,60,46,1,1,1,35,150,0,0,1400,1490
1,7,2,36,24,2,1,1,45,95,3000,0,1000,1597
1,12,5,36,31,2,1,1,60,160,3000,1000,700,1100
2,2,6,60,37,2,1,1,75,0,0,0,1385,1385
1,17,2,48,42,2,1,1,90,450,8000,1800,1000,3313
2,14,1,60,63,2,1,1,73,127,0,0,1400,1496
2,0,1,36,18,1,1,2,40,51,0,0,500,500
1,19,2,36,43,2,1,3,75,70,7000,0,1000,2335
2,0,5,36,26,1,1,2,35,70,3500,350,375,500
1,6,1,36,24,2,1,1,66,213,0,0,1000,1064
1,14,1,48,29,2,1,1,52,70,0,0,800,1210
2,0,5,48,28,5,2,1,35,280,0,0,1300,2058
1,10,2,60,39,2,2,1,90,195,12000,0,1500,2659
1,6,5,48,30,1,1,3,35,0,7000,0,700,1054
1,20,2,60,43,2,1,2,60,138,20000,0,1000,1312
1,12,1,60,38,2,1,1,96,205,3500,0,1400,1742
1,3,1,48,29,2,1,1,59,137,0,0,800,889
1,2,5,48,28,1,1,1,35,79,0,0,650,1379
1,13,1,60,41,1,1,1,45,95,0,0,940,1379
1,23,2,48,60,2,1,1,35,80,3000,0,1150,1242
1,3,3,60,54,2,1,1,45,134,2000,0,1100,1286
1,3,5,36,22,1,1,1,35,65,0,0,1000,1629
1,2,2,30,38,2,1,1,75,159,11000,0,1280,1289
1,30,2,24,57,2,1,3,45,40,17000,0,400,500
1,10,2,24,42,2,1,3,75,70,4600,0,500,1104
1,16,2,60,39,2,2,1,60,115,3000,0,800,1373
1,2,1,48,31,2,1,1,67,67,0,0,970,1273
1,2,6,36,24,2,1,1,60,102,0,0,900,1555
1,11,2,60,27,2,1,1,60,125,2500,0,1100,1220
1,8,2,24,35,2,2,3,75,180,12000,0,1000,2256
1,37,5,36,52,2,1,1,60,240,0,0,1510,1625
2,2,2,48,34,2,1,3,90,250,16000,2000,1500,1768
2,0,1,48,39,2,1,3,45,0,0,0,700,987
2,6,1,48,37,2,1,1,77,170,0,0,887,887
2,4,1,36,27,4,1,1,47,116,0,0,1300,1700
1,10,2,24,34,2,1,3,45,225,25000,0,1300,2063
1,5,1,36,63,2,1,4,50,54,3000,0,550,700
2,4,1,48,26,1,1,1,47,124,0,0,1500,1756
1,9,2,48,23,1,1,1,35,123,7500,0,800,1111
2,1,5,36,28,2,2,1,60,95,4000,0,500,625
1,7,6,48,43,2,2,1,75,160,0,0,1350,1519
2,2,2,60,27,2,2,1,60,115,4000,800,2250,2850
1,2,2,48,52,2,1,1,75,218,3000,10,1400,1565
1,10,2,60,40,2,1,3,90,301,2000,0,1100,1835
1,12,2,48,48,2,1,1,45,293,12000,0,500,600
1,4,2,60,33,2,1,1,75,128,3500,100,400,1244
1,7,3,12,30,1,1,3,35,0,3000,0,600,670
2,14,1,60,46,2,1,3,48,25,0,0,1700,2210
2,2,6,48,29,2,1,1,75,96,6000,3000,1200,1521
1,1,2,36,19,1,1,1,45,98,4000,0,200,1330
2,1,1,48,35,2,1,1,81,55,1500,0,1300,1440
2,0,1,48,37,2,1,2,60,154,0,0,1870,2217
1,8,2,48,52,2,1,1,60,105,3500,0,1000,1887
1,20,1,36,57,2,1,3,102,117,0,0,475,500
1,2,5,48,20,1,1,1,35,318,99999999,0,740,1325
1,0,2,24,28,2,1,2,45,219,6000,0,600,943
1,7,2,60,25,2,1,1,60,102,3500,1500,1400,1432
2,1,1,48,33,5,1,1,60,250,0,0,1300,1573
1,0,2,48,37,2,1,3,60,107,18000,1700,800,1015
1,2,5,30,23,1,1,1,35,60,0,0,600,1127
2,8,1,24,44,2,1,1,68,83,40000,0,1300,1372
2,4,0,48,47,2,2,3,45,99999999,99999999,99999999,1350,2172
1,7,1,60,24,1,1,1,44,93,0,0,1100,1519
1,1,5,60,25,1,1,1,35,105,0,0,1100,1222
1,4,5,36,27,1,1,1,35,70,0,0,700,975
2,15,2,60,58,2,2,1,60,117,6000,0,1500,1670
1,25,1,24,45,4,1,3,53,183,93000,0,1900,3088
2,0,5,60,20,1,1,1,35,120,5500,1200,1170,1362
1,28,2,36,49,2,1,1,45,90,27000,0,600,1690
1,0,2,60,25,2,1,3,60,0,5500,1000,1100,1650
1,17,5,36,43,2,1,1,75,200,0,0,1000,2355
2,2,2,60,38,2,2,1,75,74,3500,500,1700,1888
1,11,2,60,41,2,1,1,60,313,7500,2000,2180,2654
1,1,2,36,31,2,1,1,45,197,8000,300,1590,1597
1,30,2,30,61,2,1,1,60,320,4000,0,700,1054
1,6,5,60,38,1,1,1,35,210,0,0,1200,1823
1,10,2,48,50,2,1,3,60,40,12000,0,1000,1303
1,30,2,60,65,2,1,3,45,250,80000,0,1700,2290
1,1,5,60,22,1,1,1,35,110,3500,0,1300,1517
1,26,3,48,60,2,1,1,45,134,4200,2000,700,2684
1,25,2,36,59,1,1,3,35,19,5500,1500,425,1175
1,7,3,36,24,1,1,3,35,131,7500,0,1350,1406
1,22,2,36,45,2,1,1,75,260,3000,0,1200,2267
2,4,1,36,34,2,1,1,70,100,0,0,900,1150
1,0,2,48,26,1,1,1,35,101,2000,0,1000,1300
2,0,2,60,65,2,1,4,45,69,10000,0,1500,1750
1,30,1,36,59,2,1,3,50,52,25000,0,1000,1298
1,13,5,36,38,4,1,1,45,128,0,0,525,625
1,3,2,60,27,2,1,1,75,122,4000,0,1400,1702
1,0,6,36,20,1,1,2,45,150,0,0,450,500
1,20,1,60,61,2,1,1,81,211,0,0,1475,1475
1,5,1,60,31,2,1,1,86,109,0,0,830,1700
1,25,2,48,55,2,1,1,60,139,5000,0,1000,1300
1,8,1,60,26,2,1,1,59,140,0,0,1400,1538
1,4,5,48,21,1,1,1,35,88,25000,0,1100,1200
1,0,6,48,23,1,1,1,35,60,0,0,1000,1294
1,7,5,60,27,1,1,3,35,39,0,0,1000,1678
2,5,2,60,43,2,1,2,75,120,2000,40,1400,1600
2,10,2,60,56,2,1,1,60,161,5000,0,1500,1844
1,1,5,60,26,1,1,1,35,90,0,0,1000,1297
1,1,2,36,20,2,1,3,45,110,11500,0,700,770
2,0,1,36,23,2,1,2,81,60,0,0,450,450
1,8,1,24,32,2,2,1,75,154,0,0,750,1258
1,0,2,60,44,2,1,1,75,97,6500,0,1000,1147
1,0,3,12,39,2,1,1,45,178,2000,0,150,550
1,2,1,36,42,1,1,1,45,104,0,0,800,870
1,12,2,36,42,2,1,3,60,0,15000,0,1000,1500
1,20,2,12,49,2,1,3,60,500,10000,0,1000,3081
1,0,2,60,25,2,1,3,45,0,2500,0,1500,1812
1,2,1,24,26,1,1,3,55,200,0,0,600,1097
2,0,6,60,43,2,1,3,75,144,7600,0,1465,1544
2,0,1,24,23,2,2,1,83,80,0,0,425,590
1,2,2,60,37,2,1,1,90,137,3000,1,1100,1563
1,3,5,60,19,1,1,1,35,218,0,0,1100,1387
2,2,3,60,36,2,1,1,75,129,3000,29,900,960
2,2,1,60,33,2,1,1,80,196,0,0,1350,1364
2,3,5,48,23,1,1,3,35,182,0,0,1100,1427
1,0,2,36,32,2,1,3,90,0,17000,0,700,875
1,0,2,60,23,2,1,4,60,47,3000,0,820,875
1,10,1,60,28,2,1,1,78,325,18,3000,2250,2250
1,24,2,36,39,2,1,1,90,90,12000,4000,700,1693
2,12,1,60,37,2,1,3,84,92,0,0,1300,1850
1,5,1,36,39,2,2,1,100,250,0,0,1400,3959
1,25,2,60,43,2,1,3,60,62,12000,0,1000,1627
2,3,6,60,21,1,1,1,35,146,0,0,1400,1646
2,0,1,60,19,1,1,1,35,0,0,0,1200,1503
1,17,1,48,36,2,1,1,56,105,0,0,1000,1295
2,8,6,36,30,2,2,3,75,100,4000,1365,1220,1745
1,10,2,24,45,4,1,1,35,77,14000,0,200,300
2,10,6,36,44,2,2,3,75,0,0,0,1300,2276
1,15,2,60,39,4,1,3,45,54,7000,0,1500,2230
2,0,6,60,27,1,1,1,35,149,0,0,1500,1601
1,8,6,48,24,2,1,1,45,56,0,0,770,1129
1,17,2,48,43,2,1,1,75,251,5500,0,1100,1664
2,0,2,60,34,2,1,2,75,65,5000,0,1000,1142
2,0,2,48,21,1,1,2,60,160,2500,0,1220,1598
1,37,2,60,56,3,1,1,35,300,10000,0,1300,1750
2,0,6,42,23,1,1,2,35,0,0,0,1100,1135
1,10,2,60,37,2,2,1,90,118,4500,0,1200,1296
1,2,2,60,30,2,2,1,45,174,4000,0,2000,2250
1,23,1,24,47,1,1,1,44,86,0,0,350,975
1,7,1,48,59,2,1,1,83,233,3000,0,1250,1525
2,0,1,36,32,2,1,3,89,285,0,0,1000,1304
1,1,5,60,29,2,1,1,75,105,10000,0,700,1610
1,27,2,60,56,2,1,1,45,122,3000,0,950,1386
1,8,5,60,33,2,1,3,75,160,0,0,1200,1506
2,8,5,48,29,1,2,3,35,0,0,0,1145,1145
1,9,2,36,24,2,1,1,45,160,4000,2000,450,1388
2,40,2,36,62,2,2,3,45,157,13500,0,1000,1300
1,1,3,12,34,2,2,1,90,65,3000,0,425,1245
1,15,2,60,41,2,1,3,90,0,9000,0,1500,1923
1,2,5,36,21,1,1,2,35,105,0,0,300,495
1,5,1,36,27,2,1,1,57,120,0,0,560,1163
1,10,3,36,61,2,1,1,75,130,25000,0,350,400
1,5,5,36,50,2,1,4,90,154,0,0,1000,1279
1,3,1,48,51,2,1,3,90,99999999,0,0,1200,1240
1,2,5,48,39,4,1,1,35,160,0,0,550,2340
2,0,6,60,31,1,1,2,35,128,0,0,900,982
1,5,2,60,48,2,1,1,60,187,3000,0,1300,1400
1,11,2,36,46,2,1,1,45,120,5000,0,1075,1631
1,0,2,60,31,3,1,3,35,200,4000,0,943,1018
1,5,2,18,29,2,1,1,45,142,6000,3000,450,1678
1,8,2,48,63,2,1,1,45,107,8000,0,600,790
2,1,6,48,35,4,2,1,35,126,0,0,1300,1696
1,11,1,60,28,2,1,1,59,144,0,0,1225,1360
2,6,1,60,28,2,1,1,54,90,0,0,1700,1700
2,0,6,60,22,1,1,2,35,55,0,0,1350,1400
1,20,2,12,52,2,1,3,60,208,8500,0,400,1202
1,2,2,60,31,2,1,1,60,121,4500,800,1450,1600
1,7,3,60,29,2,1,1,60,51,3500,500,1000,1290
2,0,5,60,25,2,2,1,45,148,0,0,1400,1557
1,22,1,60,51,2,1,1,57,116,0,0,1300,1347
1,15,2,36,47,2,1,1,75,152,13000,0,2700,3560
1,1,5,36,19,1,1,2,35,118,0,0,1200,1426
1,17,2,12,47,2,1,1,75,80,2500,0,400,1454
2,3,5,12,26,1,1,1,35,120,3500,0,1000,1844
1,6,2,6,50,2,2,3,75,100,30000,0,600,1282
2,12,2,60,51,2,1,1,45,144,9000,0,1450,1490
1,6,2,48,53,2,1,3,45,90,3500,0,900,1281
1,0,2,60,26,2,1,1,45,150,3500,0,1310,1464
1,2,5,48,19,1,1,2,35,87,0,0,900,1045
2,3,2,24,60,2,1,3,90,50,16000,0,2750,2971
2,0,1,60,34,2,1,3,75,0,4000,1000,1275,1325
2,1,1,60,33,2,1,2,85,250,5000,0,1700,1878
2,1,1,48,36,2,1,2,101,112,0,0,1550,1839
1,2,1,60,29,1,1,1,47,121,0,0,1100,1100
1,0,5,24,21,1,1,4,35,99999999,300000,0,1318,1318
1,8,5,36,26,1,1,3,35,0,9000,2500,450,680
1,4,6,60,28,2,1,1,60,143,0,0,1150,1630
1,6,4,24,31,1,1,1,35,250,8000,0,1000,2436
1,1,1,18,33,2,1,3,69,244,0,0,600,1150
2,0,1,60,35,2,1,4,75,99999999,700,0,1800,2292
1,0,3,48,45,2,1,1,75,194,3000,100,1000,1429
1,25,2,36,50,2,1,3,90,210,75000,0,900,1125
2,5,1,60,37,2,2,1,131,257,0,0,2200,2538
1,1,1,48,28,2,1,3,75,0,0,0,400,1415
1,14,2,24,50,2,1,1,60,92,99999999,99999999,1650,2261
1,28,2,42,50,3,1,1,35,175,6000,0,1150,1397
1,3,2,60,38,2,1,2,75,90,3000,0,930,1135
1,15,2,48,31,2,1,1,60,171,7000,0,1200,1290
1,15,2,36,58,2,1,3,60,159,9000,0,687,687
1,20,2,18,52,2,2,1,75,166,50000,0,800,1017
1,10,2,36,26,2,1,1,60,100,3000,1800,500,690
1,1,3,36,34,2,1,1,45,100,1800,1500,700,1296
1,18,6,60,43,2,1,1,75,160,0,0,2000,2240
1,0,5,36,24,1,1,3,35,59,0,0,500,1400
1,1,5,60,21,1,1,1,35,142,3500,0,1650,2151
1,11,2,60,30,1,1,1,35,53,875,325,750,850
1,13,2,24,32,2,1,1,75,305,8000,0,1400,2060
1,5,2,60,35,2,1,1,75,185,5000,1500,1350,1553
2,2,3,60,32,2,2,1,75,142,4000,0,1300,1566
1,5,2,60,36,2,1,1,75,107,12000,2000,600,1735
1,11,2,60,38,2,1,1,60,153,3000,0,1650,1816
2,10,5,60,30,4,2,1,35,66,0,0,280,855
2,1,1,60,41,2,1,1,52,65,0,0,850,882
1,0,2,36,61,2,1,4,45,111,6000,0,750,857
2,3,2,60,22,1,1,3,35,100,10000,0,800,990
1,10,2,24,47,2,1,1,60,131,6000,0,250,1400
1,25,3,36,49,2,1,1,60,125,5000,0,400,1062
1,3,5,60,23,1,1,3,35,110,8000,2000,1550,1750
1,18,2,24,52,2,1,1,75,113,11000,0,370,1555
1,2,6,36,25,1,1,1,35,80,0,0,600,1104
1,23,2,24,57,2,1,1,45,93,2500,0,600,1118
2,28,2,60,57,3,2,1,35,227,15000,0,1700,1875
1,6,5,60,28,4,1,1,35,81,0,0,1500,1878
2,3,1,60,31,2,1,1,101,110,0,0,1150,1152
1,5,6,36,49,2,1,4,60,44,8000,0,400,428
1,20,2,36,35,2,1,1,75,175,12000,0,1500,1700
1,4,5,18,29,2,1,3,75,0,0,0,175,225
2,1,1,24,31,4,1,2,41,58,99999999,99999999,200,300
2,1,1,60,24,2,1,1,57,124,0,0,1530,1586
1,30,2,48,47,2,1,1,60,140,8000,0,1100,1298
1,18,2,60,49,3,1,1,35,117,4000,0,1000,1057
1,15,2,48,32,2,1,1,60,140,3500,0,795,1458
1,0,2,36,29,2,2,1,45,157,8000,0,600,1314
1,22,2,36,50,2,1,3,135,99999999,24000,0,500,800
1,8,5,60,24,1,1,3,35,0,0,0,900,996
1,20,2,36,51,2,2,1,75,228,4000,0,1200,1620
1,3,5,48,22,1,1,1,35,50,0,0,1100,1382
1,5,6,36,54,2,1,1,45,300,0,0,800,1180
2,3,1,48,33,1,1,3,45,100,0,0,1350,1518
1,5,2,18,31,2,1,1,75,153,5000,0,800,1615
1,15,2,48,43,2,1,3,60,100,18000,0,2500,2976
1,0,2,36,28,2,1,1,45,142,8000,4000,900,1888
1,2,5,60,22,1,1,1,35,151,0,0,1100,1481
1,6,6,30,22,1,1,1,35,73,0,0,1086,1086
1,17,2,60,42,2,1,1,75,134,3500,0,1000,1594
1,4,2,60,28,2,1,3,60,125,10000,3500,1200,2100
1,1,1,48,27,2,1,3,76,160,0,0,1700,1985
1,30,2,60,49,3,1,1,35,120,4000,0,1100,1152
2,1,1,60,29,2,1,1,84,86,0,0,1350,1743
2,5,2,60,48,2,2,1,90,100,2000,792,1000,1034
1,0,2,36,35,2,1,3,75,190,4000,0,1300,2125
1,17,5,60,32,2,1,1,75,200,6000,0,1300,1682
2,30,2,36,50,2,2,3,60,0,10000,0,1600,1800
1,22,5,36,40,2,1,1,75,126,0,0,1000,1688
1,5,5,36,28,1,1,3,35,0,0,0,875,950
1,1,2,60,35,2,1,1,75,155,3000,0,1250,1391
2,8,6,36,29,2,2,1,60,170,0,0,800,1000
1,8,2,24,46,2,1,1,75,200,5000,0,740,2095
1,0,2,24,38,2,1,1,75,87,3000,0,500,1214
1,3,1,48,36,2,1,1,85,104,5000,0,1700,1797
2,12,3,24,28,2,1,1,45,102,99999999,99999999,700,1229
1,1,1,48,27,1,1,2,45,101,4000,0,1600,2075
1,3,2,60,58,2,2,1,45,150,10000,0,1000,1000
1,4,2,60,34,1,1,4,45,75,2500,0,1150,1497
2,0,6,36,26,1,2,2,35,0,0,0,550,600
2,0,6,60,33,2,2,2,75,0,0,0,2000,3467
1,3,2,60,35,2,1,1,60,104,5000,0,1000,1317
2,5,3,36,50,2,1,1,60,165,8000,0,750,875
1,2,1,60,45,2,1,3,88,129,0,0,850,1044
1,22,1,60,40,2,1,3,91,160,7000,0,1600,1700
1,0,1,36,26,2,1,1,95,198,0,0,575,650
2,18,2,48,32,2,1,1,75,71,4000,39,660,1461
1,20,1,60,44,2,1,1,91,162,3000,0,1500,1519
1,20,2,60,34,2,1,1,75,61,1500,700,800,1177
1,35,6,60,54,2,1,1,75,156,0,0,950,1164
2,27,2,18,47,2,2,3,75,0,99999999,99999999,5000,6500
1,6,1,60,29,1,1,1,45,95,2500,0,1250,1490
1,25,2,48,52,2,1,1,45,200,3000,0,800,1300
1,5,2,48,33,2,1,1,75,158,4000,1100,1250,1550
1,8,5,60,24,1,1,1,35,110,0,0,1250,1500
2,0,1,36,54,2,2,4,45,0,0,0,2100,2100
2,11,3,36,44,2,1,1,90,89,2000,100,250,450
2,7,1,60,49,2,2,1,67,68,0,0,1300,1500
2,2,5,30,25,2,1,3,35,31,0,0,250,550
1,10,6,60,31,2,1,1,45,125,0,0,1200,1682
2,0,6,36,24,2,1,2,60,0,0,0,800,1250
1,17,2,60,51,1,1,1,35,155,3000,0,1250,1668
2,2,2,60,24,2,2,1,60,110,6500,2000,1450,1450
2,1,5,60,27,1,1,2,35,82,8000,0,1100,1300
1,20,2,12,43,2,1,3,90,0,3000,0,500,1909
2,1,5,48,22,1,1,3,35,70,3000,2000,1300,1491
2,1,1,60,24,2,1,1,57,124,0,0,1350,1427
1,5,2,60,36,2,1,1,90,223,4000,0,1660,1838
1,10,2,48,36,2,1,2,75,82,3000,0,1000,1400
1,7,2,36,51,2,1,1,75,100,12000,0,1000,1300
1,15,2,18,39,2,1,3,75,275,14000,0,700,2243
1,0,6,18,22,1,1,2,35,150,0,0,175,475
1,6,2,36,23,2,1,1,45,117,3000,50,600,940
1,15,2,12,46,2,1,3,45,265,7000,0,400,1127
1,1,1,36,27,2,1,1,55,100,0,0,1000,1300
1,13,2,36,51,2,2,1,45,382,5000,1000,1400,2438
1,3,5,60,30,1,1,1,35,86,0,0,750,829
2,1,1,48,23,1,1,3,35,0,0,0,1200,1366
2,10,3,60,44,2,1,3,60,70,15000,2880,1150,1297
1,11,2,60,26,2,1,1,45,120,5000,0,1350,1498
1,35,2,48,50,1,1,3,35,100,12000,0,800,1161
1,10,2,60,47,2,1,3,60,85,15000,0,1500,1813
1,10,2,60,40,2,1,1,105,125,6500,0,1500,1800
2,0,1,48,32,1,1,1,41,60,0,0,800,1566
2,3,2,60,39,2,1,1,90,150,5000,0,850,996
1,28,2,24,53,2,1,1,75,110,3500,0,500,788
1,2,2,36,40,2,1,3,105,144,6000,0,2000,2532
1,1,2,60,33,2,1,3,75,122,3500,2900,1400,1803
1,1,2,48,36,2,1,1,60,75,5500,0,1085,1736
1,2,1,12,66,2,1,4,51,60,20000,0,500,1504
1,1,2,12,22,1,1,1,45,80,3500,0,200,1156
2,0,2,60,28,2,1,1,35,78,9500,0,1400,1850
1,3,2,48,25,1,1,1,35,125,4000,0,1000,1301
1,30,2,24,51,2,2,3,45,0,20000,0,1000,1588
1,2,6,48,29,1,1,1,35,60,0,0,700,1100
1,3,2,54,33,2,1,1,75,366,7000,0,500,1116
1,6,2,36,37,2,1,1,60,230,15000,4500,1740,2340
1,6,1,60,46,2,1,1,82,217,0,0,1245,1503
2,11,5,48,50,2,1,1,105,60,0,0,1500,1637
1,7,1,36,44,2,1,1,85,101,6000,0,400,400
1,15,1,6,41,2,1,3,93,175,20000,1000,500,1825
1,6,2,36,38,2,1,3,90,130,7000,300,800,960
1,4,2,60,26,1,1,1,35,130,3000,0,700,1504
2,1,5,48,25,1,1,3,35,0,0,0,1800,1809
2,6,1,60,41,5,2,1,55,97,7000,5000,1900,2260
2,4,6,12,30,1,1,3,35,0,0,0,350,999
1,0,2,36,40,2,1,1,75,126,8000,0,2000,2261
1,1,5,36,23,1,1,2,35,56,0,0,500,550
1,12,2,18,31,2,2,1,60,153,4500,400,600,1850
1,2,6,36,44,2,2,3,120,150,0,0,800,800
1,30,1,6,49,2,2,3,81,208,2000,0,800,1804
1,23,2,60,45,2,2,1,60,248,10000,0,1400,2099
1,10,2,36,30,2,1,1,60,123,8000,2100,800,2200
1,18,2,36,33,2,1,3,75,68,9000,3000,850,1340
1,6,1,12,33,2,1,1,85,250,0,0,500,1500
1,10,2,12,48,2,1,1,75,165,4000,0,300,850
2,3,1,60,31,2,2,2,58,130,0,0,1500,1537
2,0,2,24,54,2,2,3,45,185,60000,0,1400,1640
2,6,5,36,28,2,1,1,75,83,7000,0,675,775
2,0,1,48,44,2,1,3,90,0,0,0,600,700
1,20,2,24,55,2,1,3,75,0,11600,0,750,1705
1,7,2,36,34,2,1,1,60,190,5000,0,600,848
2,0,6,60,40,2,1,3,75,0,0,0,1200,1380
1,3,2,48,37,3,1,4,45,110,10000,0,1700,2481
2,9,1,60,30,1,1,1,48,126,0,0,600,1054
1,1,1,36,43,2,1,1,92,173,0,0,550,590
1,0,2,12,21,1,1,1,35,147,1500,0,350,350
2,15,2,48,45,2,1,3,150,0,8000,0,1250,1757
1,2,1,60,34,2,1,1,91,160,0,0,1100,1378
1,0,5,36,24,1,1,3,45,0,250000,0,700,1214
1,7,6,36,33,2,2,1,75,300,30000,0,800,1151
2,0,2,24,58,2,2,1,45,150,4000,0,600,1607
1,10,2,24,47,2,1,3,135,150,4500,0,350,1097
2,2,5,60,54,1,1,3,35,120,0,0,600,847
2,0,6,60,43,2,1,1,120,0,0,0,1200,1285
1,20,5,60,46,1,1,1,35,108,8000,0,550,1106
2,4,5,36,24,1,1,3,35,0,0,0,1500,4500
2,0,6,48,26,2,1,4,45,0,3500,0,1400,1463
1,4,2,60,26,1,2,1,35,155,4000,0,1350,1610
1,8,2,48,53,2,1,1,45,147,8000,700,750,797
2,0,5,60,23,1,1,4,35,46,0,0,1340,1340
1,17,2,48,48,2,1,3,45,0,11500,200,2000,2284
1,7,2,60,52,3,1,1,35,112,4500,0,1350,1445
1,7,2,60,55,2,1,1,45,89,5000,0,1250,1455
1,0,2,48,44,2,1,2,75,120,4000,0,900,1204
1,5,2,60,37,2,1,4,75,145,3000,672,1300,1510
1,5,5,60,29,1,1,3,35,115,12000,0,1200,1553
1,10,1,60,31,2,1,1,59,138,0,0,1600,1796
1,1,6,60,27,1,1,1,35,125,4000,1200,1500,1558
1,2,2,48,24,1,1,1,35,157,6000,0,1000,1347
2,1,2,36,35,2,1,3,75,43,3000,280,800,950
1,28,1,48,51,2,1,1,112,373,15000,0,1300,2093
2,0,6,36,37,2,1,4,75,75,0,0,500,800
1,1,3,36,28,2,1,1,60,110,4500,0,350,450
1,1,2,42,38,2,1,1,75,174,8000,0,1300,1683
2,0,1,48,21,1,1,2,50,148,0,0,1500,1575
1,3,5,60,28,1,1,1,35,187,0,0,700,873
1,1,2,48,27,2,1,1,45,90,5000,0,350,1680
1,2,1,36,32,2,1,1,67,224,0,0,750,900
1,5,1,60,39,2,1,1,93,178,0,0,1100,1338
1,3,2,36,26,2,1,1,45,133,26000,0,1000,1300
1,4,1,48,34,2,1,1,79,185,0,0,750,1431
1,2,2,36,47,2,1,1,60,70,5000,0,1200,1397
2,0,6,36,49,2,2,3,60,0,0,0,1000,1800
1,15,2,36,51,2,2,3,45,160,15000,0,2000,3318
1,0,5,12,27,1,1,3,45,857,35000,0,1000,2000
1,3,1,60,42,2,1,1,105,150,25000,0,1000,1338
2,5,1,60,47,1,2,1,46,106,8500,0,2500,2664
2,0,5,48,26,1,1,1,35,120,0,0,1100,1100
1,16,2,60,42,2,1,1,75,100,2000,0,1050,1490
1,14,1,36,32,2,1,1,87,120,0,0,550,750
1,5,2,48,40,2,1,3,75,61,11000,770,1200,1483
1,2,2,60,25,2,1,1,45,79,6000,2700,1300,1681
1,1,2,36,30,2,1,3,75,0,6000,0,700,850
1,14,1,48,28,2,1,1,60,146,0,0,1450,1474
1,8,5,60,32,4,1,1,75,118,3500,0,1350,1729
1,2,5,36,24,1,1,1,35,69,3000,0,600,1604
2,15,2,60,52,2,2,1,60,130,4000,0,1300,1450
2,0,2,60,36,2,1,2,90,113,4000,198,400,790
1,0,5,36,27,2,1,3,60,0,0,0,600,900
1,3,2,6,27,2,1,1,60,150,4000,1500,400,1300
1,0,2,24,63,3,1,4,35,92,40000,0,1150,2244
1,0,2,48,47,1,1,1,60,99999999,20000,0,1600,1856
2,4,3,60,23,2,2,1,75,100,8000,1000,800,949
2,1,1,60,21,1,1,2,41,60,0,0,850,930
